ID,X,Y,Z
101,0,0,0.003963721
102,0,0.000092536,0.005232421
103,0,-0.000056197,0.005780808
104,0,0.000729466,0.007438165
105,0,-0.000087255,0.005970222
106,0,0,0.008564757
107,0,0,0.004180585
108,0,0.000002512,0.005110965
109,0,0.000206135,0.005367247
110,0,-0.000068496,0.006739059
111,0,0.000966995,0.00780566
112,-0.000235541,0,0.007579436
113,0,0.000221901,0.008248357
114,0,0.000088099,0.004802592
115,0,-0.000155017,0.005672592
116,0,0.000566283,0.006769919
117,0,-0.000394121,0.007600922
118,0,-0.000728457,0.006232133
119,0,0,0.003645117
120,0,-0.000160629,0.005746396
121,0,-0.000163849,0.005940973
122,0,-0.000350809,0.006640625
123,0,-0.001545547,0.007538116
124,0,0.000323087,0.007195175
125,0,0,0.005942581
126,0,-0.000223963,0.011041933
127,0,-0.000440657,0.006005856
128,0.000278342,0,0.007414111
129,0,-0.000905323,0.007330768
130,0,0.001814157,0.005646237
131,0,0,0.006554567
132,0,-0.000680927,0.007165055
133,0,0.000217598,0.007892131
134,0,0.000703162,0.005001995
135,-0.001238314,0,0.008524978
136,0,0,0.006831782
137,0,0.000344972,0.007268794
138,0,0.001184589,0.006248285
139,0,0,0.005391793
140,0,0,0.007611009
141,0,0,0.006904808
142,0,0,0.007233802
143,0,0,0.0024952
207,0,0,0.004174749
208,0,0.000005078,0.0051223
209,0,0.000216162,0.005342049
210,0,-0.000098863,0.006704252
211,0,0.000954,0.007813311
212,0.000242431,0,0.007618691
214,0,0.000084939,0.004793101
215,0,-0.000188459,0.005661347
216,0,0.000550814,0.006731319
217,0,-0.000333092,0.007550652
218,0,-0.000760322,0.006279905
219,0,0,0.003671397
220,0,-0.000161835,0.005750312
221,0,-0.000131858,0.005946489
222,0,-0.000319044,0.006637199
223,0,-0.001560216,0.007543547
224,0,0.000318865,0.007171147
225,0,0,0.005985626
227,0,-0.000487824,0.00604505
228,-0.000242584,0,0.007500835
229,0,-0.000921041,0.007353843
230,0,0.001832336,0.005534684
231,0,0,0.006539744
232,0,-0.000610465,0.007153422
233,0,0.000214179,0.007638937
234,0,0.000714441,0.004874865
235,0.001198455,0,0.008567903
236,0,0,0.006776834
237,0,0.000610033,0.00711008
238,0,0.001072323,0.0068351
239,0,0,0.005669266
240,0,0,0.007546816
241,0,0,0.006902902
242,0,0,0.007054919
243,0,0,0.002568431
301,0,0,0.003968999
302,0,0.000092541,0.005220089
303,0,-0.000043518,0.005754864
304,0,0.000719381,0.007445894
305,0,-0.00006804,0.005996642
306,0,0,0.008595969
307,0,0,0.004166119
308,0,0.000088199,0.005069387
309,0,-0.000147829,0.005342683
310,0,-0.000450878,0.006435845
311,0,-0.000795895,0.007402077
312,0.000519049,0,0.007655968
313,0,-0.000149232,0.008165632
314,0,-0.00029762,0.004676928
315,0,0.000134621,0.00560255
316,0,-0.000578691,0.006965708
317,0,-0.000044858,0.007690761
318,0,0.000715804,0.006068383
319,0,0,0.003723182
320,0,-0.000331083,0.005748131
321,0,-0.000133128,0.006148692
322,0,0.000429984,0.006382041
323,0,0.002367019,0.007827434
324,0,-0.000743529,0.007185763
325,0,0,0.006014915
326,0,-0.000175627,0.01100278
327,0,0.001699802,0.006781454
328,-0.001339281,0,0.007711196
329,0,0.001060202,0.00660883
330,0,-0.001792813,0.005401484
331,0,0,0.006646433
332,0,0.001035414,0.007150685
333,0,-0.000109409,0.006853197
334,0,-0.001550052,0.005045211
335,0.001919316,0,0.008373596
336,0,0,0.007320872
337,0,-0.000609014,0.006954222
338,0,-0.001388882,0.006875555
339,0,0,0.005583126
340,0,0,0.007692759
341,0,0,0.007037059
342,0,0,0.007030964
343,0,0,0.002598859
407,0,0,0.004164433
408,0,0.000089728,0.0050728
409,0,-0.00013536,0.005349683
410,0,-0.000485075,0.006439235
411,0,-0.000806935,0.007410472
412,-0.000524616,0,0.007625716
414,0,-0.000295117,0.004684988
415,0,0.000114485,0.005587225
416,0,-0.000572219,0.006990777
417,0,0.000020337,0.007690727
418,0,0.000743867,0.006064901
419,0,0,0.003716837
420,0,-0.000335296,0.00575569
421,0,-0.000117069,0.006159204
422,0,0.000449899,0.006357317
423,0,0.002372027,0.007863953
424,0,-0.000804506,0.007162162
425,0,0,0.006010707
427,0,0.001697132,0.006792991
428,0.001361119,0,0.007703668
429,0,0.001034849,0.006636933
430,0,-0.001789114,0.005383789
431,0,0,0.006570195
432,0,0.001037587,0.007157349
433,0,-0.000130129,0.006860239
434,0,-0.001545465,0.005029398
435,-0.001938376,0,0.0083463
436,0,0,0.007212068
437,0,-0.000600387,0.006978528
438,0,-0.001376503,0.006902327
439,0,0,0.005577126
440,0,0,0.007649221
441,0,0,0.007095663
442,0,0,0.007037016
443,0,0,0.002594751
