ID,Coefficient 5,Coefficient 4,Coefficient 3,Coefficient 2,Coefficient 1,Coefficient 0
101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
108,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
111,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
112,0.000000001,0.000000034,-0.000058229,0.000039596,1.111767028,0.000300396
113,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
116,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
119,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
121,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
122,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
124,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
