ID,Coefficient 5,Coefficient 4,Coefficient 3,Coefficient 2,Coefficient 1,Coefficient 0
306,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
308,0.000000002,0.000000132,-0.000214532,0.000155168,4.088740328,0.001402539
309,0.000000012,0.000000702,-0.001151139,0.000827786,21.944847537,0.007300714
310,0.000000032,0.000001894,-0.003104539,0.002234404,59.182308659,0.019817679
311,0.000000026,0.000001552,-0.002543401,0.001830748,48.484968202,0.016216781
312,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
313,0.000000003,0.000000177,-0.000290226,0.000210809,5.531735554,0.001857813
314,0.000000003,0.000000163,-0.000266311,0.000193040,5.075688670,0.001692117
315,0.000000007,0.000000411,-0.000672999,0.000483734,12.829368324,0.004293534
316,0.000000027,0.000001637,-0.002681487,0.001933793,51.115295236,0.017457785
317,0.000000024,0.000001437,-0.002353874,0.001696725,44.870835427,0.015169454
318,0.000000002,0.000000147,-0.000243461,0.000171812,4.643665992,0.001597671
319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
320,0.000000007,0.000000407,-0.000668237,0.000478404,12.739614068,0.004122741
321,0.000000004,0.000000271,-0.000440313,0.000321817,8.390256612,0.002827338
322,0.000000016,0.000000990,-0.001619926,0.001168652,30.878974779,0.010404731
323,0.000000027,0.000001611,-0.002637495,0.001901281,50.276464338,0.016875301
324,0.000000002,0.000000107,-0.000174932,0.000127149,3.333653206,0.001101416
325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
326,0.000000017,0.000001039,-0.001698622,0.001228206,32.377423006,0.010853764
327,0.000000014,0.000000856,-0.001403768,0.001007791,26.761521358,0.009158111
328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
329,0.000000027,0.000001640,-0.002686336,0.001937722,51.207776416,0.017156766
330,0.000000008,0.000000478,-0.000789668,0.000559495,15.059351243,0.005039114
331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
332,0.000000023,0.000001373,-0.002249857,0.001617933,42.889837504,0.014233630
333,0.000000013,0.000000784,-0.001283531,0.000924671,24.466878085,0.008089772
334,0.000000025,0.000001475,-0.002413576,0.001742225,46.006280997,0.015533818
335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
336,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
337,0.000000014,0.000000841,-0.001376944,0.000995108,26.246843956,0.008859275
338,0.000000024,0.000001418,-0.002326600,0.001672535,44.353851591,0.015103820
339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
340,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
341,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
408,0.000000002,0.000000133,-0.000214671,0.000158345,4.089771365,0.001287083
409,0.000000012,0.000000697,-0.001142019,0.000824079,21.769215456,0.007271693
410,0.000000031,0.000001887,-0.003090400,0.002225057,58.911447892,0.019677883
411,0.000000026,0.000001556,-0.002547537,0.001837342,48.561199266,0.016267021
412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
414,0.000000003,0.000000160,-0.000266417,0.000185878,5.082690030,0.001731539
415,0.000000007,0.000000409,-0.000675265,0.000477839,12.877317350,0.004231541
416,0.000000027,0.000001636,-0.002681062,0.001932232,51.108340584,0.017320797
417,0.000000024,0.000001437,-0.002352069,0.001697417,44.834835960,0.014965480
418,0.000000003,0.000000168,-0.000273562,0.000199668,5.213545445,0.001810590
419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
420,0.000000007,0.000000408,-0.000669364,0.000482852,12.759971517,0.004507805
421,0.000000005,0.000000272,-0.000448378,0.000318044,8.550165960,0.002717498
422,0.000000016,0.000000984,-0.001616711,0.001157016,30.823380135,0.010232378
423,0.000000027,0.000001593,-0.002610919,0.001877227,49.772953076,0.016818924
424,0.000000002,0.000000137,-0.000224669,0.000161297,4.283265068,0.001467445
425,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
427,0.000000014,0.000000860,-0.001408364,0.001013422,26.847123692,0.008984614
428,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
429,0.000000027,0.000001622,-0.002656285,0.001913653,50.635645671,0.017002199
430,0.000000008,0.000000500,-0.000815329,0.000593477,15.538913057,0.005277100
431,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
432,0.000000023,0.000001382,-0.002262336,0.001632318,43.124944123,0.014523000
433,0.000000013,0.000000768,-0.001262479,0.000903731,24.069839900,0.008065745
434,0.000000025,0.000001473,-0.002413966,0.001737783,46.017184925,0.015397455
435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
436,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
437,0.000000014,0.000000846,-0.001387026,0.000997923,26.441134507,0.008792810
438,0.000000024,0.000001415,-0.002321166,0.001668760,44.249937833,0.014799472
439,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
440,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
443,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
